task_id,task_name,video_id,step_idx,action,state_change,next_step_idx,next_action,next_state_change,action_start,action_end,next_action_start,next_action_end,canonical_order,next_canonical_order,is_in_order,task_goal,remaining_plan,plan_progress
23521,Make Jello Shots,5ZjJ-Ecj3t0,1,pour water,Water is now poured in.,3,pour jello powder,Jello powder is now poured in.,55.32,58.52,59.21,60.41,1,3,True,Complete the task: Make Jello Shots.,pour juice -> pour jello powder -> pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,5ZjJ-Ecj3t0,3,pour jello powder,Jello powder is now poured in.,5,stir mixture,The mixture is now stirred and combined.,59.21,60.41,60.53,61.93,3,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.333
23521,Make Jello Shots,5ZjJ-Ecj3t0,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,60.53,61.93,63.51,67.11,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,5ZjJ-Ecj3t0,4,pour alcohol,Alcohol is now poured in.,2,pour juice,Juice is now poured in.,63.51,67.11,67.12,69.52,4,2,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,5ZjJ-Ecj3t0,2,pour juice,Juice is now poured in.,6,pour mixture into cup,The mixture is now poured into the cup.,67.12,69.52,85.74,87.94,2,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.833
23521,Make Jello Shots,LyoIPeypZu4,3,pour jello powder,Jello powder is now poured in.,1,pour water,Water is now poured in.,53.82,57.34,57.72,59.32,3,1,False,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,LyoIPeypZu4,1,pour water,Water is now poured in.,5,stir mixture,The mixture is now stirred and combined.,57.72,59.32,59.8,64.6,1,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.333
23521,Make Jello Shots,LyoIPeypZu4,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,59.8,64.6,65.14,83.34,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,LyoIPeypZu4,4,pour alcohol,Alcohol is now poured in.,6,pour mixture into cup,The mixture is now poured into the cup.,65.14,83.34,91.52,96.62,4,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,1EKclKiNnDQ,3,pour jello powder,Jello powder is now poured in.,5,stir mixture,The mixture is now stirred and combined.,34.93,40.23,39.51,61.91,3,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,1EKclKiNnDQ,5,stir mixture,The mixture is now stirred and combined.,2,pour juice,Juice is now poured in.,39.51,61.91,79.52,86.52,5,2,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.333
23521,Make Jello Shots,1EKclKiNnDQ,2,pour juice,Juice is now poured in.,4,pour alcohol,Alcohol is now poured in.,79.52,86.52,108.26,117.26,2,4,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,1EKclKiNnDQ,4,pour alcohol,Alcohol is now poured in.,6,pour mixture into cup,The mixture is now poured into the cup.,108.26,117.26,133.44,174.44,4,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,AUKdjwVlHfo,1,pour water,Water is now poured in.,3,pour jello powder,Jello powder is now poured in.,23.36,28.36,175.26,188.7,1,3,True,Complete the task: Make Jello Shots.,pour juice -> pour jello powder -> pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,AUKdjwVlHfo,3,pour jello powder,Jello powder is now poured in.,5,stir mixture,The mixture is now stirred and combined.,175.26,188.7,179.8,217.64,3,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.333
23521,Make Jello Shots,AUKdjwVlHfo,5,stir mixture,The mixture is now stirred and combined.,5,stir mixture,The mixture is now stirred and combined.,179.8,217.64,254.98,267.98,5,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,AUKdjwVlHfo,5,stir mixture,The mixture is now stirred and combined.,5,stir mixture,The mixture is now stirred and combined.,254.98,267.98,280.38,301.46,5,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,AUKdjwVlHfo,5,stir mixture,The mixture is now stirred and combined.,1,pour water,Water is now poured in.,280.38,301.46,301.79,306.79,5,1,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,AUKdjwVlHfo,1,pour water,Water is now poured in.,4,pour alcohol,Alcohol is now poured in.,301.79,306.79,301.94,306.34,1,4,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,AUKdjwVlHfo,4,pour alcohol,Alcohol is now poured in.,5,stir mixture,The mixture is now stirred and combined.,301.94,306.34,307.31,339.56,4,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,AUKdjwVlHfo,5,stir mixture,The mixture is now stirred and combined.,6,pour mixture into cup,The mixture is now poured into the cup.,307.31,339.56,345.8,364.8,5,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,7pOBRoVEdEQ,1,pour water,Water is now poured in.,1,pour water,Water is now poured in.,42.73,48.13,174.58,176.78,1,1,True,Complete the task: Make Jello Shots.,pour juice -> pour jello powder -> pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,7pOBRoVEdEQ,1,pour water,Water is now poured in.,5,stir mixture,The mixture is now stirred and combined.,174.58,176.78,177.31,182.21,1,5,True,Complete the task: Make Jello Shots.,pour juice -> pour jello powder -> pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,7pOBRoVEdEQ,5,stir mixture,The mixture is now stirred and combined.,6,pour mixture into cup,The mixture is now poured into the cup.,177.31,182.21,185.33,200.33,5,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.333
23521,Make Jello Shots,0OufNIyBkjw,2,pour juice,Juice is now poured in.,3,pour jello powder,Jello powder is now poured in.,34.02,37.22,37.46,41.96,2,3,True,Complete the task: Make Jello Shots.,pour jello powder -> pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,0OufNIyBkjw,3,pour jello powder,Jello powder is now poured in.,5,stir mixture,The mixture is now stirred and combined.,37.46,41.96,51.04,59.84,3,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.333
23521,Make Jello Shots,0OufNIyBkjw,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,51.04,59.84,69.52,72.72,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,0OufNIyBkjw,4,pour alcohol,Alcohol is now poured in.,6,pour mixture into cup,The mixture is now poured into the cup.,69.52,72.72,91.65,101.75,4,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,PQsmVLdGDDU,4,pour alcohol,Alcohol is now poured in.,5,stir mixture,The mixture is now stirred and combined.,102.54,108.84,110.4,111.4,4,5,True,Complete the task: Make Jello Shots.,stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,PQsmVLdGDDU,5,stir mixture,The mixture is now stirred and combined.,1,pour water,Water is now poured in.,110.4,111.4,146.32,147.82,5,1,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.333
23521,Make Jello Shots,PQsmVLdGDDU,1,pour water,Water is now poured in.,1,pour water,Water is now poured in.,146.32,147.82,150.69,161.49,1,1,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,PQsmVLdGDDU,1,pour water,Water is now poured in.,3,pour jello powder,Jello powder is now poured in.,150.69,161.49,163.0,165.7,1,3,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,PQsmVLdGDDU,3,pour jello powder,Jello powder is now poured in.,4,pour alcohol,Alcohol is now poured in.,163.0,165.7,165.87,170.17,3,4,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,PQsmVLdGDDU,4,pour alcohol,Alcohol is now poured in.,4,pour alcohol,Alcohol is now poured in.,165.87,170.17,174.79,176.89,4,4,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,PQsmVLdGDDU,4,pour alcohol,Alcohol is now poured in.,5,stir mixture,The mixture is now stirred and combined.,174.79,176.89,178.21,183.21,4,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,PQsmVLdGDDU,5,stir mixture,The mixture is now stirred and combined.,6,pour mixture into cup,The mixture is now poured into the cup.,178.21,183.21,183.32,191.52,5,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,PQsmVLdGDDU,6,pour mixture into cup,The mixture is now poured into the cup.,4,pour alcohol,Alcohol is now poured in.,183.32,191.52,239.39,248.29,6,4,False,Complete the task: Make Jello Shots.,(task complete),0.833
23521,Make Jello Shots,PQsmVLdGDDU,4,pour alcohol,Alcohol is now poured in.,5,stir mixture,The mixture is now stirred and combined.,239.39,248.29,253.4,261.1,4,5,True,Complete the task: Make Jello Shots.,(task complete),0.833
23521,Make Jello Shots,PQsmVLdGDDU,5,stir mixture,The mixture is now stirred and combined.,5,stir mixture,The mixture is now stirred and combined.,253.4,261.1,324.78,330.02,5,5,True,Complete the task: Make Jello Shots.,(task complete),0.833
23521,Make Jello Shots,PQsmVLdGDDU,5,stir mixture,The mixture is now stirred and combined.,6,pour mixture into cup,The mixture is now poured into the cup.,324.78,330.02,330.22,342.72,5,6,True,Complete the task: Make Jello Shots.,(task complete),0.833
23521,Make Jello Shots,3A5bPoJMbt8,5,stir mixture,The mixture is now stirred and combined.,6,pour mixture into cup,The mixture is now poured into the cup.,23.16,45.45,74.36,95.96,5,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.167
23521,Make Jello Shots,fxyKuY0kg70,1,pour water,Water is now poured in.,3,pour jello powder,Jello powder is now poured in.,70.24,71.54,74.15,75.65,1,3,True,Complete the task: Make Jello Shots.,pour juice -> pour jello powder -> pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,fxyKuY0kg70,3,pour jello powder,Jello powder is now poured in.,5,stir mixture,The mixture is now stirred and combined.,74.15,75.65,77.21,79.41,3,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.333
23521,Make Jello Shots,fxyKuY0kg70,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,77.21,79.41,98.11,104.31,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,fxyKuY0kg70,4,pour alcohol,Alcohol is now poured in.,6,pour mixture into cup,The mixture is now poured into the cup.,98.11,104.31,113.71,124.21,4,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,7rhi3wP6pbw,3,pour jello powder,Jello powder is now poured in.,5,stir mixture,The mixture is now stirred and combined.,40.16,45.18,49.63,95.42,3,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,7rhi3wP6pbw,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,49.63,95.42,109.96,116.89,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.333
23521,Make Jello Shots,7rhi3wP6pbw,4,pour alcohol,Alcohol is now poured in.,4,pour alcohol,Alcohol is now poured in.,109.96,116.89,119.82,122.16,4,4,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,7rhi3wP6pbw,4,pour alcohol,Alcohol is now poured in.,2,pour juice,Juice is now poured in.,119.82,122.16,167.75,170.03,4,2,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,7rhi3wP6pbw,2,pour juice,Juice is now poured in.,5,stir mixture,The mixture is now stirred and combined.,167.75,170.03,173.5,182.87,2,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,7rhi3wP6pbw,5,stir mixture,The mixture is now stirred and combined.,5,stir mixture,The mixture is now stirred and combined.,173.5,182.87,186.34,189.32,5,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,7rhi3wP6pbw,5,stir mixture,The mixture is now stirred and combined.,2,pour juice,Juice is now poured in.,186.34,189.32,200.37,207.2,5,2,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,7rhi3wP6pbw,2,pour juice,Juice is now poured in.,2,pour juice,Juice is now poured in.,200.37,207.2,216.85,226.54,2,2,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,7rhi3wP6pbw,2,pour juice,Juice is now poured in.,2,pour juice,Juice is now poured in.,216.85,226.54,247.15,258.87,2,2,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,7rhi3wP6pbw,2,pour juice,Juice is now poured in.,5,stir mixture,The mixture is now stirred and combined.,247.15,258.87,270.95,280.56,2,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,7rhi3wP6pbw,5,stir mixture,The mixture is now stirred and combined.,2,pour juice,Juice is now poured in.,270.95,280.56,284.65,294.03,5,2,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,7rhi3wP6pbw,2,pour juice,Juice is now poured in.,6,pour mixture into cup,The mixture is now poured into the cup.,284.65,294.03,302.56,304.75,2,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,SQFOh_NGkbY,3,pour jello powder,Jello powder is now poured in.,5,stir mixture,The mixture is now stirred and combined.,59.28,71.76,80.67,85.87,3,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,SQFOh_NGkbY,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,80.67,85.87,130.9,141.9,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.333
23521,Make Jello Shots,SQFOh_NGkbY,4,pour alcohol,Alcohol is now poured in.,4,pour alcohol,Alcohol is now poured in.,130.9,141.9,159.11,164.11,4,4,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,SQFOh_NGkbY,4,pour alcohol,Alcohol is now poured in.,5,stir mixture,The mixture is now stirred and combined.,159.11,164.11,164.13,167.93,4,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,SQFOh_NGkbY,5,stir mixture,The mixture is now stirred and combined.,1,pour water,Water is now poured in.,164.13,167.93,228.78,237.78,5,1,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,SQFOh_NGkbY,1,pour water,Water is now poured in.,5,stir mixture,The mixture is now stirred and combined.,228.78,237.78,243.36,278.38,1,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,SQFOh_NGkbY,5,stir mixture,The mixture is now stirred and combined.,5,stir mixture,The mixture is now stirred and combined.,243.36,278.38,282.5,302.5,5,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,SQFOh_NGkbY,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,282.5,302.5,304.42,310.68,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,SQFOh_NGkbY,4,pour alcohol,Alcohol is now poured in.,5,stir mixture,The mixture is now stirred and combined.,304.42,310.68,312.75,315.24,4,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,SQFOh_NGkbY,5,stir mixture,The mixture is now stirred and combined.,5,stir mixture,The mixture is now stirred and combined.,312.75,315.24,401.85,415.67,5,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,5nsy9YIxcB8,1,pour water,Water is now poured in.,3,pour jello powder,Jello powder is now poured in.,94.9,97.17,97.8,100.22,1,3,True,Complete the task: Make Jello Shots.,pour juice -> pour jello powder -> pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,5nsy9YIxcB8,3,pour jello powder,Jello powder is now poured in.,5,stir mixture,The mixture is now stirred and combined.,97.8,100.22,100.16,103.74,3,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.333
23521,Make Jello Shots,5nsy9YIxcB8,5,stir mixture,The mixture is now stirred and combined.,5,stir mixture,The mixture is now stirred and combined.,100.16,103.74,106.48,107.91,5,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,5nsy9YIxcB8,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,106.48,107.91,106.98,110.09,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,5nsy9YIxcB8,4,pour alcohol,Alcohol is now poured in.,6,pour mixture into cup,The mixture is now poured into the cup.,106.98,110.09,121.86,124.23,4,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,5nsy9YIxcB8,6,pour mixture into cup,The mixture is now poured into the cup.,6,pour mixture into cup,The mixture is now poured into the cup.,121.86,124.23,137.27,140.27,6,6,True,Complete the task: Make Jello Shots.,(task complete),0.833
23521,Make Jello Shots,fuKcOnhrPvc,3,pour jello powder,Jello powder is now poured in.,1,pour water,Water is now poured in.,41.43,59.43,63.97,75.65,3,1,False,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,fuKcOnhrPvc,1,pour water,Water is now poured in.,5,stir mixture,The mixture is now stirred and combined.,63.97,75.65,78.06,101.83,1,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.333
23521,Make Jello Shots,fuKcOnhrPvc,5,stir mixture,The mixture is now stirred and combined.,1,pour water,Water is now poured in.,78.06,101.83,108.44,125.16,5,1,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,fuKcOnhrPvc,1,pour water,Water is now poured in.,5,stir mixture,The mixture is now stirred and combined.,108.44,125.16,127.13,133.35,1,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,fuKcOnhrPvc,5,stir mixture,The mixture is now stirred and combined.,5,stir mixture,The mixture is now stirred and combined.,127.13,133.35,138.5,141.64,5,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,fuKcOnhrPvc,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,138.5,141.64,146.42,158.12,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,fuKcOnhrPvc,4,pour alcohol,Alcohol is now poured in.,5,stir mixture,The mixture is now stirred and combined.,146.42,158.12,164.98,182.68,4,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,fuKcOnhrPvc,5,stir mixture,The mixture is now stirred and combined.,6,pour mixture into cup,The mixture is now poured into the cup.,164.98,182.68,200.95,432.34,5,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,bUftQkVcdIQ,3,pour jello powder,Jello powder is now poured in.,1,pour water,Water is now poured in.,14.78,18.69,21.09,24.79,3,1,False,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,bUftQkVcdIQ,1,pour water,Water is now poured in.,5,stir mixture,The mixture is now stirred and combined.,21.09,24.79,25.2,26.1,1,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.333
23521,Make Jello Shots,bUftQkVcdIQ,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,25.2,26.1,31.15,35.45,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,bUftQkVcdIQ,4,pour alcohol,Alcohol is now poured in.,6,pour mixture into cup,The mixture is now poured into the cup.,31.15,35.45,40.85,44.05,4,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,u_F0mlpP0F4,3,pour jello powder,Jello powder is now poured in.,5,stir mixture,The mixture is now stirred and combined.,20.13,22.63,22.75,28.25,3,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,u_F0mlpP0F4,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,22.75,28.25,30.44,34.24,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.333
23521,Make Jello Shots,u_F0mlpP0F4,4,pour alcohol,Alcohol is now poured in.,5,stir mixture,The mixture is now stirred and combined.,30.44,34.24,34.2,37.9,4,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,u_F0mlpP0F4,5,stir mixture,The mixture is now stirred and combined.,6,pour mixture into cup,The mixture is now poured into the cup.,34.2,37.9,38.06,50.66,5,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,yvH0D4q3GqE,3,pour jello powder,Jello powder is now poured in.,1,pour water,Water is now poured in.,49.84,51.24,52.8,55.4,3,1,False,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,yvH0D4q3GqE,1,pour water,Water is now poured in.,5,stir mixture,The mixture is now stirred and combined.,52.8,55.4,57.04,59.94,1,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.333
23521,Make Jello Shots,yvH0D4q3GqE,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,57.04,59.94,61.28,64.38,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,yvH0D4q3GqE,4,pour alcohol,Alcohol is now poured in.,5,stir mixture,The mixture is now stirred and combined.,61.28,64.38,66.05,68.85,4,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,yvH0D4q3GqE,5,stir mixture,The mixture is now stirred and combined.,3,pour jello powder,Jello powder is now poured in.,66.05,68.85,69.8,72.5,5,3,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,yvH0D4q3GqE,3,pour jello powder,Jello powder is now poured in.,1,pour water,Water is now poured in.,69.8,72.5,72.84,74.24,3,1,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,yvH0D4q3GqE,1,pour water,Water is now poured in.,4,pour alcohol,Alcohol is now poured in.,72.84,74.24,86.34,88.74,1,4,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,yvH0D4q3GqE,4,pour alcohol,Alcohol is now poured in.,5,stir mixture,The mixture is now stirred and combined.,86.34,88.74,89.38,90.98,4,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,yvH0D4q3GqE,5,stir mixture,The mixture is now stirred and combined.,3,pour jello powder,Jello powder is now poured in.,89.38,90.98,92.07,93.27,5,3,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,yvH0D4q3GqE,3,pour jello powder,Jello powder is now poured in.,1,pour water,Water is now poured in.,92.07,93.27,94.03,96.93,3,1,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,yvH0D4q3GqE,1,pour water,Water is now poured in.,5,stir mixture,The mixture is now stirred and combined.,94.03,96.93,97.19,99.79,1,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,yvH0D4q3GqE,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,97.19,99.79,100.55,104.45,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,yvH0D4q3GqE,4,pour alcohol,Alcohol is now poured in.,5,stir mixture,The mixture is now stirred and combined.,100.55,104.45,104.7,106.7,4,5,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,yvH0D4q3GqE,5,stir mixture,The mixture is now stirred and combined.,6,pour mixture into cup,The mixture is now poured into the cup.,104.7,106.7,107.69,132.99,5,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,vaRIErW3dOo,3,pour jello powder,Jello powder is now poured in.,1,pour water,Water is now poured in.,27.08,30.08,35.12,40.92,3,1,False,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,vaRIErW3dOo,1,pour water,Water is now poured in.,5,stir mixture,The mixture is now stirred and combined.,35.12,40.92,41.01,43.51,1,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.333
23521,Make Jello Shots,vaRIErW3dOo,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,41.01,43.51,49.04,56.44,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,vaRIErW3dOo,4,pour alcohol,Alcohol is now poured in.,6,pour mixture into cup,The mixture is now poured into the cup.,49.04,56.44,68.11,84.87,4,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
23521,Make Jello Shots,4lLko0Xo08g,3,pour jello powder,Jello powder is now poured in.,5,stir mixture,The mixture is now stirred and combined.,21.72,24.42,24.6,27.6,3,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,4lLko0Xo08g,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,24.6,27.6,28.05,33.55,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.333
23521,Make Jello Shots,4lLko0Xo08g,4,pour alcohol,Alcohol is now poured in.,6,pour mixture into cup,The mixture is now poured into the cup.,28.05,33.55,39.3,47.1,4,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,h1KPIV1fbQY,3,pour jello powder,Jello powder is now poured in.,1,pour water,Water is now poured in.,100.18,105.18,111.52,115.52,3,1,False,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.167
23521,Make Jello Shots,h1KPIV1fbQY,1,pour water,Water is now poured in.,5,stir mixture,The mixture is now stirred and combined.,111.52,115.52,115.57,152.42,1,5,True,Complete the task: Make Jello Shots.,pour alcohol -> stir mixture -> pour mixture into cup,0.333
23521,Make Jello Shots,h1KPIV1fbQY,5,stir mixture,The mixture is now stirred and combined.,4,pour alcohol,Alcohol is now poured in.,115.57,152.42,119.43,128.43,5,4,False,Complete the task: Make Jello Shots.,pour mixture into cup,0.5
23521,Make Jello Shots,h1KPIV1fbQY,4,pour alcohol,Alcohol is now poured in.,6,pour mixture into cup,The mixture is now poured into the cup.,119.43,128.43,156.28,196.22,4,6,True,Complete the task: Make Jello Shots.,pour mixture into cup,0.667
