task_id,task_name,video_id,transition_id,seg_pos,next_seg_pos,step_idx,action_id,action,state_change,next_step_idx,next_action_id,next_action,next_state_change,action_start,action_end,next_action_start,next_action_end,roi_start,roi_end,canonical_order,next_canonical_order,is_canonical_next,is_time_ordered,task_goal,remaining_plan,plan_progress
135,ReplaceElectricalOutlet,eDboJqHUMWY,135_eDboJqHUMWY_0,0,1,1,770,switch off the power,The state changes: switch off the power is performed.,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,28.0,30.0,33.0,34.0,15.550918092782299,242.40691372693118,1,2,True,True,Complete the task: Replace Electrical Outlet.,screw off the screws used to fix the switch -> use electricity meter to check the power supply -> use screwdriver or electirc screwdriver to release the wire in the wall from the switch -> use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.167
135,ReplaceElectricalOutlet,eDboJqHUMWY,135_eDboJqHUMWY_1,1,2,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,33.0,34.0,52.0,58.0,15.550918092782299,242.40691372693118,2,2,True,True,Complete the task: Replace Electrical Outlet.,use electricity meter to check the power supply -> use screwdriver or electirc screwdriver to release the wire in the wall from the switch -> use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.333
135,ReplaceElectricalOutlet,eDboJqHUMWY,135_eDboJqHUMWY_2,2,3,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,4,773,use screwdriver or electirc screwdriver to release the wire in the wall from the switch,The state changes: use screwdriver or electirc screwdriver to release the wire in the wall from the switch is performed.,52.0,58.0,71.0,72.0,15.550918092782299,242.40691372693118,2,4,True,True,Complete the task: Replace Electrical Outlet.,use electricity meter to check the power supply -> use screwdriver or electirc screwdriver to release the wire in the wall from the switch -> use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.333
135,ReplaceElectricalOutlet,eDboJqHUMWY,135_eDboJqHUMWY_3,3,4,4,773,use screwdriver or electirc screwdriver to release the wire in the wall from the switch,The state changes: use screwdriver or electirc screwdriver to release the wire in the wall from the switch is performed.,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,71.0,72.0,213.0,220.0,15.550918092782299,242.40691372693118,4,6,True,True,Complete the task: Replace Electrical Outlet.,use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.667
135,ReplaceElectricalOutlet,eDboJqHUMWY,135_eDboJqHUMWY_4,4,5,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,4,773,use screwdriver or electirc screwdriver to release the wire in the wall from the switch,The state changes: use screwdriver or electirc screwdriver to release the wire in the wall from the switch is performed.,213.0,220.0,222.0,232.0,15.550918092782299,242.40691372693118,6,4,False,True,Complete the task: Replace Electrical Outlet.,(task complete),1.0
135,ReplaceElectricalOutlet,eyLOpKscDYg,135_eyLOpKscDYg_0,0,1,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,47.0,65.0,463.0,469.0,39.773976894142464,520.6906389447087,2,6,True,True,Complete the task: Replace Electrical Outlet.,use electricity meter to check the power supply -> use screwdriver or electirc screwdriver to release the wire in the wall from the switch -> use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.333
135,ReplaceElectricalOutlet,eyLOpKscDYg,135_eyLOpKscDYg_1,1,2,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,463.0,469.0,479.0,492.0,39.773976894142464,520.6906389447087,6,6,True,True,Complete the task: Replace Electrical Outlet.,(task complete),1.0
135,ReplaceElectricalOutlet,gcVN3ghN7Ws,135_gcVN3ghN7Ws_0,0,1,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,5,774,use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch,The state changes: use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch is performed.,75.0,83.0,335.0,358.0,36.245816106566366,494.17960552589784,2,5,True,True,Complete the task: Replace Electrical Outlet.,use electricity meter to check the power supply -> use screwdriver or electirc screwdriver to release the wire in the wall from the switch -> use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.333
135,ReplaceElectricalOutlet,gcVN3ghN7Ws,135_gcVN3ghN7Ws_1,1,2,5,774,use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch,The state changes: use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch is performed.,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,335.0,358.0,406.0,421.0,36.245816106566366,494.17960552589784,5,6,True,True,Complete the task: Replace Electrical Outlet.,reset the switch and screw on the screws used to fix the switch,0.833
135,ReplaceElectricalOutlet,gcVN3ghN7Ws,135_gcVN3ghN7Ws_2,2,3,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,406.0,421.0,463.0,467.0,36.245816106566366,494.17960552589784,6,6,True,True,Complete the task: Replace Electrical Outlet.,(task complete),1.0
135,ReplaceElectricalOutlet,gg_Mj3vwts8,135_gg_Mj3vwts8_0,0,1,3,772,use electricity meter to check the power supply,The state changes: use electricity meter to check the power supply is performed.,3,772,use electricity meter to check the power supply,The state changes: use electricity meter to check the power supply is performed.,12.0,27.0,54.0,61.0,0.0,429.39775633191863,3,3,True,True,Complete the task: Replace Electrical Outlet.,use screwdriver or electirc screwdriver to release the wire in the wall from the switch -> use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.5
135,ReplaceElectricalOutlet,gg_Mj3vwts8,135_gg_Mj3vwts8_1,1,2,3,772,use electricity meter to check the power supply,The state changes: use electricity meter to check the power supply is performed.,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,54.0,61.0,210.0,241.0,0.0,429.39775633191863,3,6,True,True,Complete the task: Replace Electrical Outlet.,use screwdriver or electirc screwdriver to release the wire in the wall from the switch -> use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.5
135,ReplaceElectricalOutlet,gg_Mj3vwts8,135_gg_Mj3vwts8_2,2,3,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,210.0,241.0,351.0,360.0,0.0,429.39775633191863,6,6,True,True,Complete the task: Replace Electrical Outlet.,(task complete),1.0
135,ReplaceElectricalOutlet,gg_Mj3vwts8,135_gg_Mj3vwts8_3,3,4,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,351.0,360.0,373.0,382.0,0.0,429.39775633191863,6,6,True,True,Complete the task: Replace Electrical Outlet.,(task complete),1.0
135,ReplaceElectricalOutlet,gg_Mj3vwts8,135_gg_Mj3vwts8_4,4,5,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,373.0,382.0,392.0,429.0,0.0,429.39775633191863,6,6,True,True,Complete the task: Replace Electrical Outlet.,(task complete),1.0
135,ReplaceElectricalOutlet,iBSyJq5eJ-o,135_iBSyJq5eJ-o_0,0,1,1,770,switch off the power,The state changes: switch off the power is performed.,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,57.0,59.0,89.0,104.0,35.89983281441101,234.69631965664104,1,2,True,True,Complete the task: Replace Electrical Outlet.,screw off the screws used to fix the switch -> use electricity meter to check the power supply -> use screwdriver or electirc screwdriver to release the wire in the wall from the switch -> use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.167
135,ReplaceElectricalOutlet,iBSyJq5eJ-o,135_iBSyJq5eJ-o_1,1,2,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,5,774,use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch,The state changes: use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch is performed.,89.0,104.0,131.0,140.0,35.89983281441101,234.69631965664104,2,5,True,True,Complete the task: Replace Electrical Outlet.,use electricity meter to check the power supply -> use screwdriver or electirc screwdriver to release the wire in the wall from the switch -> use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.333
135,ReplaceElectricalOutlet,iBSyJq5eJ-o,135_iBSyJq5eJ-o_2,2,3,5,774,use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch,The state changes: use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch is performed.,5,774,use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch,The state changes: use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch is performed.,131.0,140.0,159.0,168.0,35.89983281441101,234.69631965664104,5,5,True,True,Complete the task: Replace Electrical Outlet.,reset the switch and screw on the screws used to fix the switch,0.833
135,ReplaceElectricalOutlet,iBSyJq5eJ-o,135_iBSyJq5eJ-o_3,3,4,5,774,use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch,The state changes: use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch is performed.,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,159.0,168.0,198.0,215.0,35.89983281441101,234.69631965664104,5,6,True,True,Complete the task: Replace Electrical Outlet.,reset the switch and screw on the screws used to fix the switch,0.833
135,ReplaceElectricalOutlet,iBSyJq5eJ-o,135_iBSyJq5eJ-o_4,4,5,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,198.0,215.0,219.0,228.0,35.89983281441101,234.69631965664104,6,6,True,True,Complete the task: Replace Electrical Outlet.,(task complete),1.0
135,ReplaceElectricalOutlet,iCrCvsIfTf8,135_iCrCvsIfTf8_0,0,1,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,4,773,use screwdriver or electirc screwdriver to release the wire in the wall from the switch,The state changes: use screwdriver or electirc screwdriver to release the wire in the wall from the switch is performed.,67.0,68.0,103.0,107.0,62.8137942786985,334.81213730886856,2,4,True,True,Complete the task: Replace Electrical Outlet.,use electricity meter to check the power supply -> use screwdriver or electirc screwdriver to release the wire in the wall from the switch -> use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.333
135,ReplaceElectricalOutlet,iCrCvsIfTf8,135_iCrCvsIfTf8_1,1,2,4,773,use screwdriver or electirc screwdriver to release the wire in the wall from the switch,The state changes: use screwdriver or electirc screwdriver to release the wire in the wall from the switch is performed.,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,103.0,107.0,221.0,230.0,62.8137942786985,334.81213730886856,4,6,True,True,Complete the task: Replace Electrical Outlet.,use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.667
135,ReplaceElectricalOutlet,iCrCvsIfTf8,135_iCrCvsIfTf8_2,2,3,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,221.0,230.0,276.0,287.0,62.8137942786985,334.81213730886856,6,6,True,True,Complete the task: Replace Electrical Outlet.,(task complete),1.0
135,ReplaceElectricalOutlet,iCrCvsIfTf8,135_iCrCvsIfTf8_3,3,4,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,276.0,287.0,311.0,319.0,62.8137942786985,334.81213730886856,6,6,True,True,Complete the task: Replace Electrical Outlet.,(task complete),1.0
135,ReplaceElectricalOutlet,m9cGum8F2ks,135_m9cGum8F2ks_0,0,1,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,24.0,26.0,59.0,63.0,0.0,383.3942442834535,2,2,True,True,Complete the task: Replace Electrical Outlet.,use electricity meter to check the power supply -> use screwdriver or electirc screwdriver to release the wire in the wall from the switch -> use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.333
135,ReplaceElectricalOutlet,m9cGum8F2ks,135_m9cGum8F2ks_1,1,2,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,3,772,use electricity meter to check the power supply,The state changes: use electricity meter to check the power supply is performed.,59.0,63.0,65.0,66.0,0.0,383.3942442834535,2,3,True,True,Complete the task: Replace Electrical Outlet.,use electricity meter to check the power supply -> use screwdriver or electirc screwdriver to release the wire in the wall from the switch -> use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.333
135,ReplaceElectricalOutlet,m9cGum8F2ks,135_m9cGum8F2ks_2,2,3,3,772,use electricity meter to check the power supply,The state changes: use electricity meter to check the power supply is performed.,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,65.0,66.0,67.0,75.0,0.0,383.3942442834535,3,2,False,True,Complete the task: Replace Electrical Outlet.,use screwdriver or electirc screwdriver to release the wire in the wall from the switch -> use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.5
135,ReplaceElectricalOutlet,m9cGum8F2ks,135_m9cGum8F2ks_3,3,4,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,5,774,use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch,The state changes: use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch is performed.,67.0,75.0,214.0,258.0,0.0,383.3942442834535,2,5,True,True,Complete the task: Replace Electrical Outlet.,use screwdriver or electirc screwdriver to release the wire in the wall from the switch -> use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.5
135,ReplaceElectricalOutlet,m9cGum8F2ks,135_m9cGum8F2ks_4,4,5,5,774,use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch,The state changes: use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch is performed.,5,774,use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch,The state changes: use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch is performed.,214.0,258.0,282.0,293.0,0.0,383.3942442834535,5,5,True,True,Complete the task: Replace Electrical Outlet.,reset the switch and screw on the screws used to fix the switch,0.833
135,ReplaceElectricalOutlet,m9cGum8F2ks,135_m9cGum8F2ks_5,5,6,5,774,use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch,The state changes: use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch is performed.,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,282.0,293.0,299.0,350.0,0.0,383.3942442834535,5,6,True,True,Complete the task: Replace Electrical Outlet.,reset the switch and screw on the screws used to fix the switch,0.833
135,ReplaceElectricalOutlet,oAz6OE1ZcZA,135_oAz6OE1ZcZA_0,0,1,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,42.0,50.0,73.0,111.0,0.0,470.087978,2,2,True,True,Complete the task: Replace Electrical Outlet.,use electricity meter to check the power supply -> use screwdriver or electirc screwdriver to release the wire in the wall from the switch -> use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.333
135,ReplaceElectricalOutlet,oAz6OE1ZcZA,135_oAz6OE1ZcZA_1,1,2,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,4,773,use screwdriver or electirc screwdriver to release the wire in the wall from the switch,The state changes: use screwdriver or electirc screwdriver to release the wire in the wall from the switch is performed.,73.0,111.0,151.0,162.0,0.0,470.087978,2,4,True,True,Complete the task: Replace Electrical Outlet.,use electricity meter to check the power supply -> use screwdriver or electirc screwdriver to release the wire in the wall from the switch -> use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.333
135,ReplaceElectricalOutlet,oAz6OE1ZcZA,135_oAz6OE1ZcZA_2,2,3,4,773,use screwdriver or electirc screwdriver to release the wire in the wall from the switch,The state changes: use screwdriver or electirc screwdriver to release the wire in the wall from the switch is performed.,5,774,use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch,The state changes: use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch is performed.,151.0,162.0,291.0,297.0,0.0,470.087978,4,5,True,True,Complete the task: Replace Electrical Outlet.,use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.667
135,ReplaceElectricalOutlet,oAz6OE1ZcZA,135_oAz6OE1ZcZA_3,3,4,5,774,use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch,The state changes: use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch is performed.,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,291.0,297.0,313.0,345.0,0.0,470.087978,5,6,True,True,Complete the task: Replace Electrical Outlet.,reset the switch and screw on the screws used to fix the switch,0.833
135,ReplaceElectricalOutlet,oAz6OE1ZcZA,135_oAz6OE1ZcZA_4,4,5,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,313.0,345.0,351.0,371.0,0.0,470.087978,6,6,True,True,Complete the task: Replace Electrical Outlet.,(task complete),1.0
135,ReplaceElectricalOutlet,oAz6OE1ZcZA,135_oAz6OE1ZcZA_5,5,6,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,351.0,371.0,405.0,407.0,0.0,470.087978,6,6,True,True,Complete the task: Replace Electrical Outlet.,(task complete),1.0
135,ReplaceElectricalOutlet,oAz6OE1ZcZA,135_oAz6OE1ZcZA_6,6,7,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,405.0,407.0,416.0,428.0,0.0,470.087978,6,6,True,True,Complete the task: Replace Electrical Outlet.,(task complete),1.0
135,ReplaceElectricalOutlet,oMrJy_F5yR8,135_oMrJy_F5yR8_0,0,1,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,30.0,36.0,43.0,62.0,5.924313497468798,320.89872614728336,2,2,True,True,Complete the task: Replace Electrical Outlet.,use electricity meter to check the power supply -> use screwdriver or electirc screwdriver to release the wire in the wall from the switch -> use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.333
135,ReplaceElectricalOutlet,oMrJy_F5yR8,135_oMrJy_F5yR8_1,1,2,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,5,774,use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch,The state changes: use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch is performed.,43.0,62.0,87.0,96.0,5.924313497468798,320.89872614728336,2,5,True,True,Complete the task: Replace Electrical Outlet.,use electricity meter to check the power supply -> use screwdriver or electirc screwdriver to release the wire in the wall from the switch -> use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.333
135,ReplaceElectricalOutlet,oMrJy_F5yR8,135_oMrJy_F5yR8_2,2,3,5,774,use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch,The state changes: use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch is performed.,5,774,use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch,The state changes: use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch is performed.,87.0,96.0,183.0,192.0,5.924313497468798,320.89872614728336,5,5,True,True,Complete the task: Replace Electrical Outlet.,reset the switch and screw on the screws used to fix the switch,0.833
135,ReplaceElectricalOutlet,oMrJy_F5yR8,135_oMrJy_F5yR8_3,3,4,5,774,use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch,The state changes: use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch is performed.,5,774,use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch,The state changes: use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch is performed.,183.0,192.0,196.0,199.0,5.924313497468798,320.89872614728336,5,5,True,True,Complete the task: Replace Electrical Outlet.,reset the switch and screw on the screws used to fix the switch,0.833
135,ReplaceElectricalOutlet,oMrJy_F5yR8,135_oMrJy_F5yR8_4,4,5,5,774,use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch,The state changes: use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch is performed.,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,196.0,199.0,235.0,272.0,5.924313497468798,320.89872614728336,5,6,True,True,Complete the task: Replace Electrical Outlet.,reset the switch and screw on the screws used to fix the switch,0.833
135,ReplaceElectricalOutlet,oMrJy_F5yR8,135_oMrJy_F5yR8_5,5,6,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,235.0,272.0,283.0,299.0,5.924313497468798,320.89872614728336,6,6,True,True,Complete the task: Replace Electrical Outlet.,(task complete),1.0
135,ReplaceElectricalOutlet,qSAnXWiMyLg,135_qSAnXWiMyLg_0,0,1,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,3,772,use electricity meter to check the power supply,The state changes: use electricity meter to check the power supply is performed.,81.0,87.0,92.0,112.0,62.70787948861481,448.7024,2,3,True,True,Complete the task: Replace Electrical Outlet.,use electricity meter to check the power supply -> use screwdriver or electirc screwdriver to release the wire in the wall from the switch -> use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.333
135,ReplaceElectricalOutlet,qSAnXWiMyLg,135_qSAnXWiMyLg_1,1,2,3,772,use electricity meter to check the power supply,The state changes: use electricity meter to check the power supply is performed.,3,772,use electricity meter to check the power supply,The state changes: use electricity meter to check the power supply is performed.,92.0,112.0,127.0,136.0,62.70787948861481,448.7024,3,3,True,True,Complete the task: Replace Electrical Outlet.,use screwdriver or electirc screwdriver to release the wire in the wall from the switch -> use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.5
135,ReplaceElectricalOutlet,qSAnXWiMyLg,135_qSAnXWiMyLg_2,2,3,3,772,use electricity meter to check the power supply,The state changes: use electricity meter to check the power supply is performed.,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,127.0,136.0,145.0,152.0,62.70787948861481,448.7024,3,2,False,True,Complete the task: Replace Electrical Outlet.,use screwdriver or electirc screwdriver to release the wire in the wall from the switch -> use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.5
135,ReplaceElectricalOutlet,qSAnXWiMyLg,135_qSAnXWiMyLg_3,3,4,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,4,773,use screwdriver or electirc screwdriver to release the wire in the wall from the switch,The state changes: use screwdriver or electirc screwdriver to release the wire in the wall from the switch is performed.,145.0,152.0,191.0,205.0,62.70787948861481,448.7024,2,4,True,True,Complete the task: Replace Electrical Outlet.,use screwdriver or electirc screwdriver to release the wire in the wall from the switch -> use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.5
135,ReplaceElectricalOutlet,qSAnXWiMyLg,135_qSAnXWiMyLg_4,4,5,4,773,use screwdriver or electirc screwdriver to release the wire in the wall from the switch,The state changes: use screwdriver or electirc screwdriver to release the wire in the wall from the switch is performed.,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,191.0,205.0,397.0,414.0,62.70787948861481,448.7024,4,6,True,True,Complete the task: Replace Electrical Outlet.,use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.667
135,ReplaceElectricalOutlet,qSAnXWiMyLg,135_qSAnXWiMyLg_5,5,6,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,6,775,reset the switch and screw on the screws used to fix the switch,The state changes: reset the switch and screw on the screws used to fix the switch is performed.,397.0,414.0,421.0,428.0,62.70787948861481,448.7024,6,6,True,True,Complete the task: Replace Electrical Outlet.,(task complete),1.0
135,ReplaceElectricalOutlet,rZoWSafRHi4,135_rZoWSafRHi4_0,0,1,2,771,screw off the screws used to fix the switch,Off the screws used to fix the switch is now screwed on tight.,4,773,use screwdriver or electirc screwdriver to release the wire in the wall from the switch,The state changes: use screwdriver or electirc screwdriver to release the wire in the wall from the switch is performed.,0.0,3.0,7.0,21.0,0.0,225.210333,2,4,True,True,Complete the task: Replace Electrical Outlet.,use electricity meter to check the power supply -> use screwdriver or electirc screwdriver to release the wire in the wall from the switch -> use screwdriver or electirc screwdriver to screw the wire in the wall into the screw of the new switch -> reset the switch and screw on the screws used to fix the switch,0.333
